사용일자,요일,노선명,역명,승차총승객수,하차총승객수,승하자총승객수,연월,월일,등록일자
2019-02-04,일,4호선,서울역,33653.0,35305.0,68958.0,2019-02,02-04,20190207
2019-02-04,일,2호선,시청,8689.0,8021.0,16710.0,2019-02,02-04,20190207
2019-02-04,일,1호선,종각,15640.0,13270.0,28910.0,2019-02,02-04,20190207
2019-02-04,일,3호선,종로3가,15636.0,15061.0,30697.0,2019-02,02-04,20190207
2019-02-04,일,1호선,종로5가,12113.0,11542.0,23655.0,2019-02,02-04,20190207
2019-02-04,일,4호선,동대문,13267.0,16336.0,29603.0,2019-02,02-04,20190207
2019-02-04,일,1호선,신설동,6473.0,5701.0,12174.0,2019-02,02-04,20190207
2019-02-04,일,1호선,제기동,10529.0,10754.0,21283.0,2019-02,02-04,20190207
2019-02-04,일,경의선,청량리,16343.0,17526.0,33869.0,2019-02,02-04,20190207
2019-02-04,일,6호선,동묘앞,9156.0,9582.0,18738.0,2019-02,02-04,20190207
2019-02-04,일,2호선,시청,5569.0,4144.0,9713.0,2019-02,02-04,20190207
2019-02-04,일,2호선,을지로입구,16152.0,15186.0,31338.0,2019-02,02-04,20190207
2019-02-04,일,3호선,을지로3가,4879.0,4557.0,9436.0,2019-02,02-04,20190207
2019-02-04,일,2호선,을지로4가,3116.0,3224.0,6340.0,2019-02,02-04,20190207
2019-02-04,일,2호선,동대문역사문화공원,9102.0,10057.0,19159.0,2019-02,02-04,20190207
2019-02-04,일,2호선,신당,6342.0,6284.0,12626.0,2019-02,02-04,20190207
2019-02-04,일,2호선,상왕십리,4911.0,4386.0,9297.0,2019-02,02-04,20190207
2019-02-04,일,경의선,왕십리,7269.0,5835.0,13104.0,2019-02,02-04,20190207
2019-02-04,일,2호선,한양대,1740.0,1659.0,3399.0,2019-02,02-04,20190207
2019-02-04,일,2호선,뚝섬,4037.0,3829.0,7866.0,2019-02,02-04,20190207
2019-02-04,일,2호선,성수,5972.0,6008.0,11980.0,2019-02,02-04,20190207
2019-02-04,일,2호선,건대입구,20059.0,21117.0,41176.0,2019-02,02-04,20190207
2019-02-04,일,2호선,구의,8311.0,7571.0,15882.0,2019-02,02-04,20190207
2019-02-04,일,2호선,강변,23222.0,31176.0,54398.0,2019-02,02-04,20190207
2019-02-04,일,2호선,잠실나루,4370.0,4083.0,8453.0,2019-02,02-04,20190207
2019-02-04,일,2호선,잠실,43408.0,40169.0,83577.0,2019-02,02-04,20190207
2019-02-04,일,2호선,잠실새내,8658.0,8734.0,17392.0,2019-02,02-04,20190207
2019-02-04,일,2호선,종합운동장,2457.0,2515.0,4972.0,2019-02,02-04,20190207
2019-02-04,일,2호선,삼성,15505.0,15335.0,30840.0,2019-02,02-04,20190207
2019-02-04,일,2호선,선릉,7402.0,5980.0,13382.0,2019-02,02-04,20190207
2019-02-04,일,2호선,역삼,6222.0,5919.0,12141.0,2019-02,02-04,20190207
2019-02-04,일,2호선,강남,31111.0,30927.0,62038.0,2019-02,02-04,20190207
2019-02-04,일,2호선,교대,6537.0,6941.0,13478.0,2019-02,02-04,20190207
2019-02-04,일,2호선,서초,3418.0,3105.0,6523.0,2019-02,02-04,20190207
2019-02-04,일,2호선,방배,4328.0,4285.0,8613.0,2019-02,02-04,20190207
2019-02-04,일,2호선,사당,13403.0,14714.0,28117.0,2019-02,02-04,20190207
2019-02-04,일,2호선,낙성대,10190.0,8025.0,18215.0,2019-02,02-04,20190207
2019-02-04,일,2호선,서울대입구,18728.0,15340.0,34068.0,2019-02,02-04,20190207
2019-02-04,일,2호선,봉천,9166.0,7812.0,16978.0,2019-02,02-04,20190207
2019-02-04,일,2호선,신림,30304.0,25394.0,55698.0,2019-02,02-04,20190207
2019-02-04,일,2호선,신대방,12618.0,11191.0,23809.0,2019-02,02-04,20190207
2019-02-04,일,2호선,구로디지털단지,19941.0,18419.0,38360.0,2019-02,02-04,20190207
2019-02-04,일,7호선,대림,14720.0,15529.0,30249.0,2019-02,02-04,20190207
2019-02-04,일,2호선,신도림,21807.0,21585.0,43392.0,2019-02,02-04,20190207
2019-02-04,일,2호선,문래,4793.0,4736.0,9529.0,2019-02,02-04,20190207
2019-02-04,일,2호선,영등포구청,5322.0,5161.0,10483.0,2019-02,02-04,20190207
2019-02-04,일,2호선,당산,6850.0,7110.0,13960.0,2019-02,02-04,20190207
2019-02-04,일,2호선,합정,12097.0,12163.0,24260.0,2019-02,02-04,20190207
2019-02-04,일,2호선,홍대입구,43494.0,44691.0,88185.0,2019-02,02-04,20190207
2019-02-04,일,2호선,신촌,18650.0,17095.0,35745.0,2019-02,02-04,20190207
2019-02-04,일,2호선,이대,6802.0,6666.0,13468.0,2019-02,02-04,20190207
2019-02-04,일,2호선,아현,4071.0,3695.0,7766.0,2019-02,02-04,20190207
2019-02-04,일,2호선,충정로,3143.0,3098.0,6241.0,2019-02,02-04,20190207
2019-02-04,일,2호선,용답,1257.0,1162.0,2419.0,2019-02,02-04,20190207
2019-02-04,일,2호선,신답,544.0,553.0,1097.0,2019-02,02-04,20190207
2019-02-04,일,1호선,신설동,2206.0,1865.0,4071.0,2019-02,02-04,20190207
2019-02-04,일,2호선,도림천,300.0,268.0,568.0,2019-02,02-04,20190207
2019-02-04,일,2호선,양천구청,2549.0,2456.0,5005.0,2019-02,02-04,20190207
2019-02-04,일,2호선,신정네거리,4065.0,3963.0,8028.0,2019-02,02-04,20190207
2019-02-04,일,2호선,용두,1060.0,1053.0,2113.0,2019-02,02-04,20190207
2019-02-04,일,3호선,지축,415.0,476.0,891.0,2019-02,02-04,20190207
2019-02-04,일,3호선,구파발,9133.0,8903.0,18036.0,2019-02,02-04,20190207
2019-02-04,일,3호선,연신내,19350.0,18058.0,37408.0,2019-02,02-04,20190207
2019-02-04,일,3호선,불광,8137.0,9047.0,17184.0,2019-02,02-04,20190207
2019-02-04,일,3호선,녹번,5060.0,4279.0,9339.0,2019-02,02-04,20190207
2019-02-04,일,3호선,홍제,7990.0,7600.0,15590.0,2019-02,02-04,20190207
2019-02-04,일,3호선,무악재,1617.0,1585.0,3202.0,2019-02,02-04,20190207
2019-02-04,일,3호선,독립문,3378.0,3389.0,6767.0,2019-02,02-04,20190207
2019-02-04,일,3호선,경복궁,12068.0,14565.0,26633.0,2019-02,02-04,20190207
2019-02-04,일,3호선,안국,10605.0,10541.0,21146.0,2019-02,02-04,20190207
2019-02-04,일,3호선,종로3가,3489.0,6122.0,9611.0,2019-02,02-04,20190207
2019-02-04,일,3호선,을지로3가,2403.0,2164.0,4567.0,2019-02,02-04,20190207
2019-02-04,일,3호선,동대입구,4032.0,4442.0,8474.0,2019-02,02-04,20190207
2019-02-04,일,3호선,약수,5208.0,4614.0,9822.0,2019-02,02-04,20190207
2019-02-04,일,3호선,금호,3683.0,3208.0,6891.0,2019-02,02-04,20190207
2019-02-04,일,3호선,옥수,3785.0,3803.0,7588.0,2019-02,02-04,20190207
2019-02-04,일,3호선,압구정,9561.0,9755.0,19316.0,2019-02,02-04,20190207
2019-02-04,일,3호선,신사,9856.0,9746.0,19602.0,2019-02,02-04,20190207
2019-02-04,일,3호선,잠원,2231.0,1916.0,4147.0,2019-02,02-04,20190207
2019-02-04,일,3호선,고속터미널,28585.0,41716.0,70301.0,2019-02,02-04,20190207
2019-02-04,일,2호선,교대,2368.0,1511.0,3879.0,2019-02,02-04,20190207
2019-02-04,일,3호선,남부터미널,12296.0,16728.0,29024.0,2019-02,02-04,20190207
2019-02-04,일,3호선,양재,7669.0,7655.0,15324.0,2019-02,02-04,20190207
2019-02-04,일,3호선,매봉,2522.0,2208.0,4730.0,2019-02,02-04,20190207
2019-02-04,일,3호선,도곡,1620.0,1480.0,3100.0,2019-02,02-04,20190207
2019-02-04,일,3호선,대치,4417.0,3699.0,8116.0,2019-02,02-04,20190207
2019-02-04,일,3호선,학여울,549.0,509.0,1058.0,2019-02,02-04,20190207
2019-02-04,일,3호선,대청,3331.0,2813.0,6144.0,2019-02,02-04,20190207
2019-02-04,일,3호선,일원,2579.0,2475.0,5054.0,2019-02,02-04,20190207
2019-02-04,일,3호선,수서,7469.0,8906.0,16375.0,2019-02,02-04,20190207
2019-02-04,일,3호선,가락시장,4071.0,3691.0,7762.0,2019-02,02-04,20190207
2019-02-04,일,3호선,경찰병원,2333.0,2041.0,4374.0,2019-02,02-04,20190207
2019-02-04,일,3호선,오금,2184.0,1827.0,4011.0,2019-02,02-04,20190207
2019-02-04,일,4호선,당고개,6250.0,6078.0,12328.0,2019-02,02-04,20190207
2019-02-04,일,4호선,상계,8825.0,8206.0,17031.0,2019-02,02-04,20190207
2019-02-04,일,4호선,노원,9817.0,10751.0,20568.0,2019-02,02-04,20190207
2019-02-04,일,4호선,창동,12531.0,13393.0,25924.0,2019-02,02-04,20190207
2019-02-04,일,4호선,쌍문,13717.0,12362.0,26079.0,2019-02,02-04,20190207
2019-02-04,일,4호선,수유,17566.0,16873.0,34439.0,2019-02,02-04,20190207
2019-02-04,일,4호선,미아,7335.0,6630.0,13965.0,2019-02,02-04,20190207
2019-02-04,일,4호선,미아사거리,13279.0,12992.0,26271.0,2019-02,02-04,20190207
2019-02-04,일,4호선,길음,8658.0,8147.0,16805.0,2019-02,02-04,20190207
2019-02-04,일,4호선,성신여대입구,9885.0,8837.0,18722.0,2019-02,02-04,20190207
2019-02-04,일,4호선,한성대입구,5991.0,5323.0,11314.0,2019-02,02-04,20190207
2019-02-04,일,4호선,혜화,16319.0,15927.0,32246.0,2019-02,02-04,20190207
2019-02-04,일,4호선,동대문,7708.0,6997.0,14705.0,2019-02,02-04,20190207
2019-02-04,일,2호선,동대문역사문화공원,11614.0,9463.0,21077.0,2019-02,02-04,20190207
2019-02-04,일,4호선,충무로,9542.0,9296.0,18838.0,2019-02,02-04,20190207
2019-02-04,일,4호선,명동,27818.0,30520.0,58338.0,2019-02,02-04,20190207
2019-02-04,일,4호선,회현,10852.0,11042.0,21894.0,2019-02,02-04,20190207
2019-02-04,일,4호선,서울역,4916.0,13217.0,18133.0,2019-02,02-04,20190207
2019-02-04,일,4호선,숙대입구,4582.0,4021.0,8603.0,2019-02,02-04,20190207
2019-02-04,일,4호선,삼각지,1300.0,1766.0,3066.0,2019-02,02-04,20190207
2019-02-04,일,4호선,신용산,5890.0,7248.0,13138.0,2019-02,02-04,20190207
2019-02-04,일,4호선,이촌,5403.0,5529.0,10932.0,2019-02,02-04,20190207
2019-02-04,일,4호선,동작,1162.0,1211.0,2373.0,2019-02,02-04,20190207
2019-02-04,일,4호선,총신대입구,9176.0,9432.0,18608.0,2019-02,02-04,20190207
2019-02-04,일,2호선,사당,10684.0,8459.0,19143.0,2019-02,02-04,20190207
2019-02-04,일,4호선,남태령,631.0,427.0,1058.0,2019-02,02-04,20190207
2019-02-04,일,4호선,서울역,3994.0,757.0,4751.0,2019-02,02-04,20190207
2019-02-04,일,1호선,남영,3426.0,3224.0,6650.0,2019-02,02-04,20190207
2019-02-04,일,1호선,용산,31794.0,38254.0,70048.0,2019-02,02-04,20190207
2019-02-04,일,1호선,노량진,8987.0,7342.0,16329.0,2019-02,02-04,20190207
2019-02-04,일,1호선,대방,5274.0,4596.0,9870.0,2019-02,02-04,20190207
2019-02-04,일,1호선,영등포,27630.0,29244.0,56874.0,2019-02,02-04,20190207
2019-02-04,일,2호선,신도림,1510.0,1406.0,2916.0,2019-02,02-04,20190207
2019-02-04,일,1호선,신길,4116.0,3287.0,7403.0,2019-02,02-04,20190207
2019-02-04,일,1호선,구로,9444.0,9818.0,19262.0,2019-02,02-04,20190207
2019-02-04,일,1호선,가산디지털단지,4290.0,5577.0,9867.0,2019-02,02-04,20190207
2019-02-04,일,1호선,금천구청,5394.0,5318.0,10712.0,2019-02,02-04,20190207
2019-02-04,일,1호선,석수,4460.0,4049.0,8509.0,2019-02,02-04,20190207
2019-02-04,일,1호선,관악,3514.0,3647.0,7161.0,2019-02,02-04,20190207
2019-02-04,일,1호선,안양,11952.0,12193.0,24145.0,2019-02,02-04,20190207
2019-02-04,일,1호선,명학,2748.0,2602.0,5350.0,2019-02,02-04,20190207
2019-02-04,일,4호선,금정,11877.0,11835.0,23712.0,2019-02,02-04,20190207
2019-02-04,일,1호선,군포,2978.0,2674.0,5652.0,2019-02,02-04,20190207
2019-02-04,일,1호선,의왕,3178.0,3147.0,6325.0,2019-02,02-04,20190207
2019-02-04,일,1호선,성균관대,6028.0,5622.0,11650.0,2019-02,02-04,20190207
2019-02-04,일,1호선,화서,3466.0,3481.0,6947.0,2019-02,02-04,20190207
2019-02-04,일,1호선,수원,32306.0,36173.0,68479.0,2019-02,02-04,20190207
2019-02-04,일,1호선,독산,5348.0,5107.0,10455.0,2019-02,02-04,20190207
2019-02-04,일,1호선,세류,2526.0,2541.0,5067.0,2019-02,02-04,20190207
2019-02-04,일,1호선,병점,7144.0,7363.0,14507.0,2019-02,02-04,20190207
2019-02-04,일,1호선,세마,1327.0,1241.0,2568.0,2019-02,02-04,20190207
2019-02-04,일,1호선,오산대,1500.0,1511.0,3011.0,2019-02,02-04,20190207
2019-02-04,일,1호선,오산,7591.0,7153.0,14744.0,2019-02,02-04,20190207
2019-02-04,일,1호선,진위,721.0,725.0,1446.0,2019-02,02-04,20190207
2019-02-04,일,1호선,송탄,3285.0,3383.0,6668.0,2019-02,02-04,20190207
2019-02-04,일,1호선,서정리,2600.0,2698.0,5298.0,2019-02,02-04,20190207
2019-02-04,일,1호선,지제,1201.0,1237.0,2438.0,2019-02,02-04,20190207
2019-02-04,일,1호선,평택,9515.0,10554.0,20069.0,2019-02,02-04,20190207
2019-02-04,일,1호선,성환,2413.0,2903.0,5316.0,2019-02,02-04,20190207
2019-02-04,일,1호선,직산,650.0,752.0,1402.0,2019-02,02-04,20190207
2019-02-04,일,1호선,두정,3187.0,3190.0,6377.0,2019-02,02-04,20190207
2019-02-04,일,1호선,천안,5528.0,7236.0,12764.0,2019-02,02-04,20190207
2019-02-04,일,1호선,당정,2413.0,2277.0,4690.0,2019-02,02-04,20190207
2019-02-04,일,1호선,서동탄,693.0,772.0,1465.0,2019-02,02-04,20190207
2019-02-04,일,1호선,광명,1503.0,1302.0,2805.0,2019-02,02-04,20190207
2019-02-04,일,1호선,개봉,11105.0,10909.0,22014.0,2019-02,02-04,20190207
2019-02-04,일,1호선,오류동,5659.0,5062.0,10721.0,2019-02,02-04,20190207
2019-02-04,일,1호선,역곡,13169.0,12930.0,26099.0,2019-02,02-04,20190207
2019-02-04,일,1호선,부천,23178.0,23554.0,46732.0,2019-02,02-04,20190207
2019-02-04,일,1호선,송내,12268.0,11700.0,23968.0,2019-02,02-04,20190207
2019-02-04,일,1호선,부평,25314.0,27192.0,52506.0,2019-02,02-04,20190207
2019-02-04,일,1호선,백운,4045.0,4170.0,8215.0,2019-02,02-04,20190207
2019-02-04,일,1호선,동암,9476.0,10249.0,19725.0,2019-02,02-04,20190207
2019-02-04,일,1호선,주안,11904.0,10607.0,22511.0,2019-02,02-04,20190207
2019-02-04,일,1호선,제물포,4543.0,4591.0,9134.0,2019-02,02-04,20190207
2019-02-04,일,1호선,동인천,9260.0,9144.0,18404.0,2019-02,02-04,20190207
2019-02-04,일,1호선,인천,3501.0,3029.0,6530.0,2019-02,02-04,20190207
2019-02-04,일,1호선,구일,2447.0,2311.0,4758.0,2019-02,02-04,20190207
2019-02-04,일,1호선,소사,5952.0,5815.0,11767.0,2019-02,02-04,20190207
2019-02-04,일,1호선,부개,4409.0,4459.0,8868.0,2019-02,02-04,20190207
2019-02-04,일,1호선,간석,3033.0,3058.0,6091.0,2019-02,02-04,20190207
2019-02-04,일,1호선,도원,1554.0,1640.0,3194.0,2019-02,02-04,20190207
2019-02-04,일,1호선,온수,3227.0,3178.0,6405.0,2019-02,02-04,20190207
2019-02-04,일,1호선,중동,4457.0,4495.0,8952.0,2019-02,02-04,20190207
2019-02-04,일,1호선,도화,1898.0,1913.0,3811.0,2019-02,02-04,20190207
2019-02-04,일,4호선,이촌,1644.0,1383.0,3027.0,2019-02,02-04,20190207
2019-02-04,일,경의선,서빙고,748.0,693.0,1441.0,2019-02,02-04,20190207
2019-02-04,일,경의선,한남,1771.0,1571.0,3342.0,2019-02,02-04,20190207
2019-02-04,일,3호선,옥수,16.0,33.0,49.0,2019-02,02-04,20190207
2019-02-04,일,경의선,응봉,877.0,739.0,1616.0,2019-02,02-04,20190207
2019-02-04,일,경의선,왕십리,7497.0,8138.0,15635.0,2019-02,02-04,20190207
2019-02-04,일,경의선,청량리,10428.0,12456.0,22884.0,2019-02,02-04,20190207
2019-02-04,일,1호선,외대앞,4665.0,3960.0,8625.0,2019-02,02-04,20190207
2019-02-04,일,1호선,신이문,4702.0,4226.0,8928.0,2019-02,02-04,20190207
2019-02-04,일,1호선,석계,4875.0,5104.0,9979.0,2019-02,02-04,20190207
2019-02-04,일,1호선,광운대,3706.0,3526.0,7232.0,2019-02,02-04,20190207
2019-02-04,일,1호선,월계,2878.0,2519.0,5397.0,2019-02,02-04,20190207
2019-02-04,일,1호선,녹천,2458.0,1862.0,4320.0,2019-02,02-04,20190207
2019-02-04,일,1호선,방학,5091.0,4899.0,9990.0,2019-02,02-04,20190207
2019-02-04,일,1호선,도봉,2890.0,2816.0,5706.0,2019-02,02-04,20190207
2019-02-04,일,1호선,도봉산,4682.0,3223.0,7905.0,2019-02,02-04,20190207
2019-02-04,일,1호선,망월사,3364.0,3469.0,6833.0,2019-02,02-04,20190207
2019-02-04,일,1호선,회룡,5632.0,5765.0,11397.0,2019-02,02-04,20190207
2019-02-04,일,1호선,의정부,13741.0,14927.0,28668.0,2019-02,02-04,20190207
2019-02-04,일,1호선,가능,3473.0,3422.0,6895.0,2019-02,02-04,20190207
2019-02-04,일,1호선,녹양,2130.0,2150.0,4280.0,2019-02,02-04,20190207
2019-02-04,일,1호선,양주,4853.0,4932.0,9785.0,2019-02,02-04,20190207
2019-02-04,일,1호선,덕계,879.0,1012.0,1891.0,2019-02,02-04,20190207
2019-02-04,일,1호선,덕정,3356.0,3351.0,6707.0,2019-02,02-04,20190207
2019-02-04,일,1호선,지행,3954.0,4280.0,8234.0,2019-02,02-04,20190207
2019-02-04,일,1호선,동두천중앙,2181.0,2565.0,4746.0,2019-02,02-04,20190207
2019-02-04,일,1호선,보산,1463.0,1497.0,2960.0,2019-02,02-04,20190207
2019-02-04,일,1호선,동두천,1052.0,1644.0,2696.0,2019-02,02-04,20190207
2019-02-04,일,1호선,소요산,3018.0,3037.0,6055.0,2019-02,02-04,20190207
2019-02-04,일,4호선,산본,7838.0,8130.0,15968.0,2019-02,02-04,20190207
2019-02-04,일,4호선,대야미,1858.0,1659.0,3517.0,2019-02,02-04,20190207
2019-02-04,일,4호선,반월,2309.0,2243.0,4552.0,2019-02,02-04,20190207
2019-02-04,일,4호선,상록수,9544.0,9340.0,18884.0,2019-02,02-04,20190207
2019-02-04,일,4호선,한대앞,3703.0,3600.0,7303.0,2019-02,02-04,20190207
2019-02-04,일,4호선,중앙,8571.0,9240.0,17811.0,2019-02,02-04,20190207
2019-02-04,일,4호선,고잔,3023.0,3212.0,6235.0,2019-02,02-04,20190207
2019-02-04,일,4호선,초지,1433.0,1437.0,2870.0,2019-02,02-04,20190207
2019-02-04,일,4호선,안산,15287.0,14864.0,30151.0,2019-02,02-04,20190207
2019-02-04,일,4호선,신길온천,913.0,848.0,1761.0,2019-02,02-04,20190207
2019-02-04,일,4호선,정왕,5565.0,4781.0,10346.0,2019-02,02-04,20190207
2019-02-04,일,4호선,오이도,5103.0,5191.0,10294.0,2019-02,02-04,20190207
2019-02-04,일,4호선,수리산,1746.0,1408.0,3154.0,2019-02,02-04,20190207
2019-02-04,일,4호선,선바위,2336.0,2141.0,4477.0,2019-02,02-04,20190207
2019-02-04,일,4호선,경마공원,405.0,403.0,808.0,2019-02,02-04,20190207
2019-02-04,일,4호선,대공원,3347.0,3322.0,6669.0,2019-02,02-04,20190207
2019-02-04,일,4호선,과천,1952.0,1687.0,3639.0,2019-02,02-04,20190207
2019-02-04,일,4호선,정부과천청사,2665.0,2539.0,5204.0,2019-02,02-04,20190207
2019-02-04,일,4호선,인덕원,7891.0,7442.0,15333.0,2019-02,02-04,20190207
2019-02-04,일,4호선,평촌,4909.0,4579.0,9488.0,2019-02,02-04,20190207
2019-02-04,일,4호선,범계,10358.0,10155.0,20513.0,2019-02,02-04,20190207
2019-02-04,일,2호선,선릉,1336.0,1958.0,3294.0,2019-02,02-04,20190207
2019-02-04,일,분당선,한티,4478.0,3968.0,8446.0,2019-02,02-04,20190207
2019-02-04,일,3호선,도곡,1977.0,1823.0,3800.0,2019-02,02-04,20190207
2019-02-04,일,분당선,구룡,442.0,386.0,828.0,2019-02,02-04,20190207
2019-02-04,일,분당선,개포동,969.0,903.0,1872.0,2019-02,02-04,20190207
2019-02-04,일,분당선,대모산입구,1251.0,1045.0,2296.0,2019-02,02-04,20190207
2019-02-04,일,3호선,수서,6005.0,7689.0,13694.0,2019-02,02-04,20190207
2019-02-04,일,1호선,수원,4230.0,2661.0,6891.0,2019-02,02-04,20190207
2019-02-04,일,분당선,서울숲,2074.0,1967.0,4041.0,2019-02,02-04,20190207
2019-02-04,일,분당선,압구정로데오,4008.0,4298.0,8306.0,2019-02,02-04,20190207
2019-02-04,일,분당선,강남구청,1517.0,1632.0,3149.0,2019-02,02-04,20190207
2019-02-04,일,분당선,선정릉,1173.0,1039.0,2212.0,2019-02,02-04,20190207
2019-02-04,일,분당선,가천대,2606.0,2593.0,5199.0,2019-02,02-04,20190207
2019-02-04,일,분당선,태평,7524.0,7379.0,14903.0,2019-02,02-04,20190207
2019-02-04,일,분당선,모란,13619.0,14409.0,28028.0,2019-02,02-04,20190207
2019-02-04,일,분당선,야탑,12003.0,13411.0,25414.0,2019-02,02-04,20190207
2019-02-04,일,분당선,서현,11147.0,11242.0,22389.0,2019-02,02-04,20190207
2019-02-04,일,분당선,수내,4089.0,3590.0,7679.0,2019-02,02-04,20190207
2019-02-04,일,분당선,정자,5132.0,4944.0,10076.0,2019-02,02-04,20190207
2019-02-04,일,분당선,미금,6519.0,6403.0,12922.0,2019-02,02-04,20190207
2019-02-04,일,분당선,오리,5198.0,4416.0,9614.0,2019-02,02-04,20190207
2019-02-04,일,분당선,이매,2327.0,2256.0,4583.0,2019-02,02-04,20190207
2019-02-04,일,분당선,보정,968.0,829.0,1797.0,2019-02,02-04,20190207
2019-02-04,일,분당선,죽전,5692.0,6175.0,11867.0,2019-02,02-04,20190207
2019-02-04,일,분당선,구성,1806.0,2019.0,3825.0,2019-02,02-04,20190207
2019-02-04,일,분당선,신갈,1574.0,1590.0,3164.0,2019-02,02-04,20190207
2019-02-04,일,분당선,기흥,4033.0,3902.0,7935.0,2019-02,02-04,20190207
2019-02-04,일,분당선,상갈,2468.0,2569.0,5037.0,2019-02,02-04,20190207
2019-02-04,일,분당선,청명,1517.0,1292.0,2809.0,2019-02,02-04,20190207
2019-02-04,일,분당선,영통,3329.0,3022.0,6351.0,2019-02,02-04,20190207
2019-02-04,일,분당선,망포,4426.0,3715.0,8141.0,2019-02,02-04,20190207
2019-02-04,일,분당선,매탄권선,1706.0,1477.0,3183.0,2019-02,02-04,20190207
2019-02-04,일,분당선,수원시청,4980.0,5030.0,10010.0,2019-02,02-04,20190207
2019-02-04,일,분당선,매교,931.0,973.0,1904.0,2019-02,02-04,20190207
2019-02-04,일,3호선,원흥,3268.0,2797.0,6065.0,2019-02,02-04,20190207
2019-02-04,일,3호선,삼송,8759.0,8517.0,17276.0,2019-02,02-04,20190207
2019-02-04,일,3호선,원당,5328.0,5404.0,10732.0,2019-02,02-04,20190207
2019-02-04,일,3호선,화정,7967.0,8396.0,16363.0,2019-02,02-04,20190207
2019-02-04,일,3호선,대곡,696.0,572.0,1268.0,2019-02,02-04,20190207
2019-02-04,일,3호선,백석,5531.0,5514.0,11045.0,2019-02,02-04,20190207
2019-02-04,일,3호선,마두,3261.0,3205.0,6466.0,2019-02,02-04,20190207
2019-02-04,일,3호선,정발산,3940.0,4068.0,8008.0,2019-02,02-04,20190207
2019-02-04,일,3호선,주엽,3740.0,3885.0,7625.0,2019-02,02-04,20190207
2019-02-04,일,3호선,대화,5535.0,5108.0,10643.0,2019-02,02-04,20190207
2019-02-04,일,1호선,회기,10964.0,9373.0,20337.0,2019-02,02-04,20190207
2019-02-04,일,경의선,중랑,2843.0,2566.0,5409.0,2019-02,02-04,20190207
2019-02-04,일,경의선,상봉,3345.0,3193.0,6538.0,2019-02,02-04,20190207
2019-02-04,일,경의선,망우,4238.0,4258.0,8496.0,2019-02,02-04,20190207
2019-02-04,일,경의선,양원,609.0,601.0,1210.0,2019-02,02-04,20190207
2019-02-04,일,경의선,구리,6090.0,6402.0,12492.0,2019-02,02-04,20190207
2019-02-04,일,경의선,도농,3511.0,3470.0,6981.0,2019-02,02-04,20190207
2019-02-04,일,경의선,양정,298.0,278.0,576.0,2019-02,02-04,20190207
2019-02-04,일,경의선,덕소,2916.0,3030.0,5946.0,2019-02,02-04,20190207
2019-02-04,일,경의선,도심,1009.0,974.0,1983.0,2019-02,02-04,20190207
2019-02-04,일,경의선,팔당,713.0,741.0,1454.0,2019-02,02-04,20190207
2019-02-04,일,경의선,운길산,517.0,518.0,1035.0,2019-02,02-04,20190207
2019-02-04,일,경의선,양수,932.0,1302.0,2234.0,2019-02,02-04,20190207
2019-02-04,일,경의선,신원,117.0,122.0,239.0,2019-02,02-04,20190207
2019-02-04,일,경의선,국수,382.0,525.0,907.0,2019-02,02-04,20190207
2019-02-04,일,경의선,아신,361.0,514.0,875.0,2019-02,02-04,20190207
2019-02-04,일,경의선,오빈,141.0,192.0,333.0,2019-02,02-04,20190207
2019-02-04,일,경의선,양평,1804.0,2548.0,4352.0,2019-02,02-04,20190207
2019-02-04,일,경의선,원덕,262.0,407.0,669.0,2019-02,02-04,20190207
2019-02-04,일,경의선,용문,1537.0,2572.0,4109.0,2019-02,02-04,20190207
2019-02-04,일,경의선,지평,18.0,42.0,60.0,2019-02,02-04,20190207
2019-02-04,일,1호선,봉명,596.0,608.0,1204.0,2019-02,02-04,20190207
2019-02-04,일,1호선,쌍용,1175.0,986.0,2161.0,2019-02,02-04,20190207
2019-02-04,일,1호선,아산,1920.0,1734.0,3654.0,2019-02,02-04,20190207
2019-02-04,일,1호선,배방,629.0,748.0,1377.0,2019-02,02-04,20190207
2019-02-04,일,1호선,온양온천,4482.0,5477.0,9959.0,2019-02,02-04,20190207
2019-02-04,일,1호선,신창,1002.0,1485.0,2487.0,2019-02,02-04,20190207
2019-02-04,일,4호선,서울역,1050.0,1133.0,2183.0,2019-02,02-04,20190207
2019-02-04,일,2호선,신촌,289.0,244.0,533.0,2019-02,02-04,20190207
2019-02-04,일,경의선,효창공원앞,759.0,831.0,1590.0,2019-02,02-04,20190207
2019-02-04,일,경의선,공덕,1402.0,1075.0,2477.0,2019-02,02-04,20190207
2019-02-04,일,경의선,서강대,912.0,700.0,1612.0,2019-02,02-04,20190207
2019-02-04,일,2호선,홍대입구,982.0,1173.0,2155.0,2019-02,02-04,20190207
2019-02-04,일,경의선,가좌,2207.0,1888.0,4095.0,2019-02,02-04,20190207
2019-02-04,일,경의선,디지털미디어시티,1001.0,820.0,1821.0,2019-02,02-04,20190207
2019-02-04,일,경의선,수색,700.0,621.0,1321.0,2019-02,02-04,20190207
2019-02-04,일,경의선,화전,765.0,568.0,1333.0,2019-02,02-04,20190207
2019-02-04,일,경의선,강매,1004.0,866.0,1870.0,2019-02,02-04,20190207
2019-02-04,일,경의선,행신,3080.0,3175.0,6255.0,2019-02,02-04,20190207
2019-02-04,일,경의선,능곡,1625.0,1608.0,3233.0,2019-02,02-04,20190207
